	lmd		Sun_flux	Sun_phot	SunV14_phot
	um		W/m2/nm	    photon/s/m2/nm  photon/s/m2/nm
   2.4166000e+01   7.5120000e-06   9.1324576e+14   9.1324576e-02
   2.4171000e+01   7.5050000e-06   9.1258353e+14   9.1258353e-02
   2.4176000e+01   7.4990000e-06   9.1204258e+14   9.1204258e-02
   2.4181000e+01   7.4920000e-06   9.1137968e+14   9.1137968e-02
   2.4186000e+01   7.4830000e-06   9.1047308e+14   9.1047308e-02
   2.4191000e+01   7.4550000e-06   9.0725377e+14   9.0725377e-02
   2.4196000e+01   7.4750000e-06   9.0987574e+14   9.0987574e-02
   2.4201000e+01   7.4690000e-06   9.0933328e+14   9.0933328e-02
   2.4206000e+01   7.4630000e-06   9.0879051e+14   9.0879051e-02
   2.4211000e+01   7.4560000e-06   9.0812565e+14   9.0812565e-02
   2.4216000e+01   7.4430000e-06   9.0672949e+14   9.0672949e-02
   2.4221000e+01   7.4440000e-06   9.0703856e+14   9.0703856e-02
   2.4226000e+01   7.4380000e-06   9.0649456e+14   9.0649456e-02
   2.4231000e+01   7.4310000e-06   9.0582836e+14   9.0582836e-02
   2.4236000e+01   7.4250000e-06   9.0528373e+14   9.0528373e-02
   2.4241000e+01   7.4190000e-06   9.0473880e+14   9.0473880e-02
   2.4246000e+01   7.4130000e-06   9.0419357e+14   9.0419357e-02
   2.4251000e+01   7.4070000e-06   9.0364804e+14   9.0364804e-02
   2.4256000e+01   7.4010000e-06   9.0310220e+14   9.0310220e-02
   2.4261000e+01   7.3950000e-06   9.0255607e+14   9.0255607e-02
   2.4266000e+01   7.3820000e-06   9.0115511e+14   9.0115511e-02
   2.4271000e+01   7.3830000e-06   9.0146289e+14   9.0146289e-02
   2.4276000e+01   7.3770000e-06   9.0091585e+14   9.0091585e-02
   2.4281000e+01   7.3710000e-06   9.0036850e+14   9.0036850e-02
   2.4286000e+01   7.3650000e-06   8.9982086e+14   8.9982086e-02
   2.4291000e+01   7.3590000e-06   8.9927291e+14   8.9927291e-02
   2.4296000e+01   7.3530000e-06   8.9872466e+14   8.9872466e-02
   2.4301000e+01   7.3470000e-06   8.9817611e+14   8.9817611e-02
   2.4306000e+01   7.3410000e-06   8.9762726e+14   8.9762726e-02
   2.4311000e+01   7.3350000e-06   8.9707810e+14   8.9707810e-02
   2.4316000e+01   7.3290000e-06   8.9652864e+14   8.9652864e-02
   2.4321000e+01   7.3230000e-06   8.9597889e+14   8.9597889e-02
   2.4326000e+01   7.3170000e-06   8.9542883e+14   8.9542883e-02
   2.4331000e+01   7.3100000e-06   8.9475606e+14   8.9475606e-02
   2.4336000e+01   7.3050000e-06   8.9432780e+14   8.9432780e-02
   2.4341000e+01   7.2990000e-06   8.9377683e+14   8.9377683e-02
   2.4346000e+01   7.2930000e-06   8.9322557e+14   8.9322557e-02
   2.4351000e+01   7.2810000e-06   8.9193898e+14   8.9193898e-02
   2.4356000e+01   7.2810000e-06   8.9212212e+14   8.9212212e-02
   2.4361000e+01   7.2750000e-06   8.9156995e+14   8.9156995e-02
   2.4366000e+01   7.2660000e-06   8.9064974e+14   8.9064974e-02
   2.4371000e+01   7.2540000e-06   8.8936127e+14   8.8936127e-02
   2.4376000e+01   7.2570000e-06   8.8991162e+14   8.8991162e-02
   2.4381000e+01   7.2510000e-06   8.8935824e+14   8.8935824e-02
   2.4386000e+01   7.2400000e-06   8.8819117e+14   8.8819117e-02
   2.4391000e+01   7.2390000e-06   8.8825057e+14   8.8825057e-02
   2.4396000e+01   7.2340000e-06   8.8781902e+14   8.8781902e-02
   2.4401000e+01   7.2280000e-06   8.8726445e+14   8.8726445e-02
   2.4406000e+01   7.2220000e-06   8.8670959e+14   8.8670959e-02
   2.4411000e+01   7.2160000e-06   8.8615442e+14   8.8615442e-02
   2.4416000e+01   7.2100000e-06   8.8559895e+14   8.8559895e-02
   2.4421000e+01   7.2040000e-06   8.8504318e+14   8.8504318e-02
   2.4426000e+01   7.1980000e-06   8.8448711e+14   8.8448711e-02
   2.4431000e+01   7.1920000e-06   8.8393074e+14   8.8393074e-02
   2.4436000e+01   7.1870000e-06   8.8349699e+14   8.8349699e-02
   2.4441000e+01   7.1810000e-06   8.8294004e+14   8.8294004e-02
   2.4446000e+01   7.1750000e-06   8.8238278e+14   8.8238278e-02
   2.4451000e+01   7.1680000e-06   8.8170222e+14   8.8170222e-02
   2.4456000e+01   7.1630000e-06   8.8126737e+14   8.8126737e-02
   2.4461000e+01   7.1570000e-06   8.8070921e+14   8.8070921e-02
   2.4466000e+01   7.1510000e-06   8.8015075e+14   8.8015075e-02
   2.4471000e+01   7.1460000e-06   8.7971509e+14   8.7971509e-02
   2.4476000e+01   7.1400000e-06   8.7915605e+14   8.7915605e-02
   2.4481000e+01   7.1340000e-06   8.7859671e+14   8.7859671e-02
   2.4486000e+01   7.1280000e-06   8.7803707e+14   8.7803707e-02
   2.4491000e+01   7.1220000e-06   8.7747712e+14   8.7747712e-02
   2.4496000e+01   7.1160000e-06   8.7691687e+14   8.7691687e-02
   2.4501000e+01   7.1100000e-06   8.7635632e+14   8.7635632e-02
   2.4506000e+01   7.1050000e-06   8.7591875e+14   8.7591875e-02
   2.4511000e+01   7.0990000e-06   8.7535763e+14   8.7535763e-02
   2.4516000e+01   7.0940000e-06   8.7491953e+14   8.7491953e-02
   2.4521000e+01   7.0870000e-06   8.7423447e+14   8.7423447e-02
   2.4526000e+01   7.0810000e-06   8.7367243e+14   8.7367243e-02
   2.4531000e+01   7.0760000e-06   8.7323350e+14   8.7323350e-02
   2.4536000e+01   7.0700000e-06   8.7267089e+14   8.7267089e-02
   2.4541000e+01   7.0640000e-06   8.7210798e+14   8.7210798e-02
   2.4546000e+01   7.0590000e-06   8.7166825e+14   8.7166825e-02
   2.4551000e+01   7.0540000e-06   8.7122826e+14   8.7122826e-02
   2.4556000e+01   7.0470000e-06   8.7054096e+14   8.7054096e-02
   2.4561000e+01   7.0410000e-06   8.6997686e+14   8.6997686e-02
   2.4566000e+01   7.0360000e-06   8.6953605e+14   8.6953605e-02
   2.4571000e+01   7.0300000e-06   8.6897138e+14   8.6897138e-02
   2.4576000e+01   7.0250000e-06   8.6853003e+14   8.6853003e-02
   2.4581000e+01   7.0190000e-06   8.6796478e+14   8.6796478e-02
   2.4586000e+01   7.0130000e-06   8.6739923e+14   8.6739923e-02
   2.4591000e+01   7.0070000e-06   8.6683337e+14   8.6683337e-02
   2.4596000e+01   7.0010000e-06   8.6626721e+14   8.6626721e-02
   2.4601000e+01   6.9960000e-06   8.6582451e+14   8.6582451e-02
   2.4606000e+01   6.9910000e-06   8.6538156e+14   8.6538156e-02
   2.4611000e+01   6.9850000e-06   8.6481454e+14   8.6481454e-02
   2.4616000e+01   6.9790000e-06   8.6424723e+14   8.6424723e-02
   2.4621000e+01   6.9730000e-06   8.6367961e+14   8.6367961e-02
   2.4626000e+01   6.9680000e-06   8.6323558e+14   8.6323558e-02
   2.4631000e+01   6.9620000e-06   8.6266738e+14   8.6266738e-02
   2.4636000e+01   6.9570000e-06   8.6222282e+14   8.6222282e-02
   2.4641000e+01   6.9500000e-06   8.6153008e+14   8.6153008e-02
   2.4646000e+01   6.9460000e-06   8.6120895e+14   8.6120895e-02
   2.4651000e+01   6.9390000e-06   8.6051559e+14   8.6051559e-02
   2.4656000e+01   6.9340000e-06   8.6006995e+14   8.6006995e-02
   2.4661000e+01   6.9290000e-06   8.5962405e+14   8.5962405e-02
   2.4666000e+01   6.9230000e-06   8.5905382e+14   8.5905382e-02
   2.4671000e+01   6.9180000e-06   8.5860740e+14   8.5860740e-02
   2.4676000e+01   6.9120000e-06   8.5803658e+14   8.5803658e-02
   2.4681000e+01   6.9060000e-06   8.5746547e+14   8.5746547e-02
   2.4686000e+01   6.9010000e-06   8.5701824e+14   8.5701824e-02
   2.4691000e+01   6.8950000e-06   8.5644655e+14   8.5644655e-02
   2.4696000e+01   6.8900000e-06   8.5599879e+14   8.5599879e-02
   2.4701000e+01   6.8850000e-06   8.5555078e+14   8.5555078e-02
   2.4706000e+01   6.8780000e-06   8.5485395e+14   8.5485395e-02
   2.4711000e+01   6.8720000e-06   8.5428107e+14   8.5428107e-02
   2.4716000e+01   6.8670000e-06   8.5383224e+14   8.5383224e-02
   2.4721000e+01   6.8620000e-06   8.5338315e+14   8.5338315e-02
   2.4726000e+01   6.8570000e-06   8.5293381e+14   8.5293381e-02
   2.4731000e+01   6.8510000e-06   8.5235980e+14   8.5235980e-02
   2.4736000e+01   6.8450000e-06   8.5178549e+14   8.5178549e-02
   2.4741000e+01   6.8390000e-06   8.5121088e+14   8.5121088e-02
   2.4746000e+01   6.8340000e-06   8.5076046e+14   8.5076046e-02
   2.4751000e+01   6.8290000e-06   8.5030978e+14   8.5030978e-02
   2.4756000e+01   6.8240000e-06   8.4985886e+14   8.4985886e-02
   2.4761000e+01   6.8180000e-06   8.4928312e+14   8.4928312e-02
   2.4766000e+01   6.8120000e-06   8.4870707e+14   8.4870707e-02
   2.4771000e+01   6.8060000e-06   8.4813073e+14   8.4813073e-02
   2.4776000e+01   6.8010000e-06   8.4767872e+14   8.4767872e-02
   2.4781000e+01   6.7940000e-06   8.4697713e+14   8.4697713e-02
   2.4786000e+01   6.7910000e-06   8.4677395e+14   8.4677395e-02
   2.4791000e+01   6.7840000e-06   8.4607176e+14   8.4607176e-02
   2.4796000e+01   6.7790000e-06   8.4561869e+14   8.4561869e-02
   2.4801000e+01   6.7740000e-06   8.4516538e+14   8.4516538e-02
   2.4806000e+01   6.7690000e-06   8.4471181e+14   8.4471181e-02
   2.4811000e+01   6.7640000e-06   8.4425799e+14   8.4425799e-02
   2.4816000e+01   6.7570000e-06   8.4355424e+14   8.4355424e-02
   2.4821000e+01   6.7510000e-06   8.4297500e+14   8.4297500e-02
   2.4826000e+01   6.7470000e-06   8.4264525e+14   8.4264525e-02
   2.4831000e+01   6.7410000e-06   8.4206545e+14   8.4206545e-02
   2.4836000e+01   6.7360000e-06   8.4161030e+14   8.4161030e-02
   2.4841000e+01   6.7310000e-06   8.4115490e+14   8.4115490e-02
   2.4846000e+01   6.7250000e-06   8.4057425e+14   8.4057425e-02
   2.4851000e+01   6.7200000e-06   8.4011832e+14   8.4011832e-02
   2.4856000e+01   6.7150000e-06   8.3966214e+14   8.3966214e-02
   2.4861000e+01   6.7090000e-06   8.3908064e+14   8.3908064e-02
   2.4866000e+01   6.7040000e-06   8.3862393e+14   8.3862393e-02
   2.4871000e+01   6.6980000e-06   8.3804185e+14   8.3804185e-02
   2.4876000e+01   6.6930000e-06   8.3758461e+14   8.3758461e-02
   2.4881000e+01   6.6870000e-06   8.3700195e+14   8.3700195e-02
   2.4886000e+01   6.6820000e-06   8.3654418e+14   8.3654418e-02
   2.4891000e+01   6.6770000e-06   8.3608616e+14   8.3608616e-02
   2.4896000e+01   6.6720000e-06   8.3562789e+14   8.3562789e-02
   2.4901000e+01   6.6660000e-06   8.3504410e+14   8.3504410e-02
   2.4906000e+01   6.6610000e-06   8.3458530e+14   8.3458530e-02
   2.4911000e+01   6.6550000e-06   8.3400093e+14   8.3400093e-02
   2.4916000e+01   6.6500000e-06   8.3354160e+14   8.3354160e-02
   2.4921000e+01   6.6450000e-06   8.3308203e+14   8.3308203e-02
   2.4926000e+01   6.6400000e-06   8.3262220e+14   8.3262220e-02
   2.4931000e+01   6.6340000e-06   8.3203669e+14   8.3203669e-02
   2.4936000e+01   6.6290000e-06   8.3157634e+14   8.3157634e-02
   2.4941000e+01   6.6240000e-06   8.3111573e+14   8.3111573e-02
   2.4946000e+01   6.6180000e-06   8.3052937e+14   8.3052937e-02
   2.4951000e+01   6.6130000e-06   8.3006823e+14   8.3006823e-02
   2.4956000e+01   6.6080000e-06   8.2960684e+14   8.2960684e-02
   2.4961000e+01   6.6030000e-06   8.2914520e+14   8.2914520e-02
   2.4966000e+01   6.5970000e-06   8.2855771e+14   8.2855771e-02
   2.4971000e+01   6.5920000e-06   8.2809554e+14   8.2809554e-02
   2.4976000e+01   6.5870000e-06   8.2763312e+14   8.2763312e-02
   2.4981000e+01   6.5820000e-06   8.2717045e+14   8.2717045e-02
   2.4986000e+01   6.5760000e-06   8.2658183e+14   8.2658183e-02
   2.4991000e+01   6.5710000e-06   8.2611863e+14   8.2611863e-02
   2.4996000e+01   6.5660000e-06   8.2565518e+14   8.2565518e-02
   2.5001000e+01   6.5450000e-06   8.2317912e+14   8.2317912e-02
   2.5006000e+01   6.5560000e-06   8.2472752e+14   8.2472752e-02
   2.5011000e+01   6.5500000e-06   8.2413749e+14   8.2413749e-02
   2.5016000e+01   6.5450000e-06   8.2367301e+14   8.2367301e-02
   2.5021000e+01   6.5400000e-06   8.2320827e+14   8.2320827e-02
   2.5026000e+01   6.5350000e-06   8.2274328e+14   8.2274328e-02
   2.5031000e+01   6.5290000e-06   8.2215212e+14   8.2215212e-02
   2.5036000e+01   6.4810000e-06   8.1627083e+14   8.1627083e-02
   2.5041000e+01   6.5190000e-06   8.2122084e+14   8.2122084e-02
   2.5046000e+01   6.5140000e-06   8.2075482e+14   8.2075482e-02
   2.5051000e+01   6.4960000e-06   8.1865025e+14   8.1865025e-02
   2.5056000e+01   6.5040000e-06   8.1982203e+14   8.1982203e-02
   2.5061000e+01   6.4980000e-06   8.1922919e+14   8.1922919e-02
   2.5066000e+01   6.4930000e-06   8.1876214e+14   8.1876214e-02
   2.5071000e+01   6.4880000e-06   8.1829484e+14   8.1829484e-02
   2.5076000e+01   6.4830000e-06   8.1782729e+14   8.1782729e-02
   2.5081000e+01   6.4780000e-06   8.1735948e+14   8.1735948e-02
   2.5086000e+01   6.4730000e-06   8.1689143e+14   8.1689143e-02
   2.5091000e+01   6.4240000e-06   8.1086922e+14   8.1086922e-02
   2.5096000e+01   6.4620000e-06   8.1582831e+14   8.1582831e-02
   2.5101000e+01   6.4570000e-06   8.1535948e+14   8.1535948e-02
   2.5106000e+01   6.4520000e-06   8.1489039e+14   8.1489039e-02
   2.5111000e+01   6.4470000e-06   8.1442105e+14   8.1442105e-02
   2.5116000e+01   6.4420000e-06   8.1395146e+14   8.1395146e-02
   2.5121000e+01   6.4370000e-06   8.1348162e+14   8.1348162e-02
   2.5126000e+01   6.4320000e-06   8.1301153e+14   8.1301153e-02
   2.5131000e+01   6.4270000e-06   8.1254119e+14   8.1254119e-02
   2.5136000e+01   6.4210000e-06   8.1194414e+14   8.1194414e-02
   2.5141000e+01   6.4160000e-06   8.1147327e+14   8.1147327e-02
   2.5146000e+01   6.4110000e-06   8.1100214e+14   8.1100214e-02
   2.5151000e+01   6.4060000e-06   8.1053077e+14   8.1053077e-02
   2.5156000e+01   6.4010000e-06   8.1005914e+14   8.1005914e-02
   2.5161000e+01   6.3850000e-06   8.0819491e+14   8.0819491e-02
   2.5166000e+01   6.3910000e-06   8.0911513e+14   8.0911513e-02
   2.5171000e+01   6.3860000e-06   8.0864275e+14   8.0864275e-02
   2.5176000e+01   6.3810000e-06   8.0817012e+14   8.0817012e-02
   2.5181000e+01   6.3760000e-06   8.0769723e+14   8.0769723e-02
   2.5186000e+01   6.3710000e-06   8.0722410e+14   8.0722410e-02
   2.5191000e+01   6.3660000e-06   8.0675071e+14   8.0675071e-02
   2.5196000e+01   6.3610000e-06   8.0627707e+14   8.0627707e-02
   2.5201000e+01   6.3440000e-06   8.0428184e+14   8.0428184e-02
   2.5206000e+01   6.3510000e-06   8.0532904e+14   8.0532904e-02
   2.5211000e+01   6.3460000e-06   8.0485464e+14   8.0485464e-02
   2.5216000e+01   6.2970000e-06   7.9879843e+14   7.9879843e-02
   2.5221000e+01   6.3360000e-06   8.0390510e+14   8.0390510e-02
   2.5226000e+01   6.3310000e-06   8.0342995e+14   8.0342995e-02
   2.5231000e+01   6.3260000e-06   8.0295455e+14   8.0295455e-02
   2.5236000e+01   6.3210000e-06   8.0247890e+14   8.0247890e-02
   2.5241000e+01   6.3160000e-06   8.0200300e+14   8.0200300e-02
   2.5246000e+01   6.3110000e-06   8.0152684e+14   8.0152684e-02
   2.5251000e+01   6.3060000e-06   8.0105044e+14   8.0105044e-02
   2.5256000e+01   6.2610000e-06   7.9549158e+14   7.9549158e-02
   2.5261000e+01   6.2960000e-06   8.0009687e+14   8.0009687e-02
   2.5266000e+01   6.2910000e-06   7.9961971e+14   7.9961971e-02
   2.5271000e+01   6.2860000e-06   7.9914230e+14   7.9914230e-02
   2.5276000e+01   6.2810000e-06   7.9866463e+14   7.9866463e-02
   2.5281000e+01   6.2760000e-06   7.9818672e+14   7.9818672e-02
   2.5286000e+01   6.2710000e-06   7.9770855e+14   7.9770855e-02
   2.5291000e+01   6.2660000e-06   7.9723013e+14   7.9723013e-02
   2.5296000e+01   6.2610000e-06   7.9675146e+14   7.9675146e-02
   2.5301000e+01   6.2560000e-06   7.9627254e+14   7.9627254e-02
   2.5306000e+01   6.2490000e-06   7.9553876e+14   7.9553876e-02
   2.5311000e+01   6.2460000e-06   7.9531395e+14   7.9531395e-02
   2.5316000e+01   6.2410000e-06   7.9483427e+14   7.9483427e-02
   2.5321000e+01   6.2360000e-06   7.9435434e+14   7.9435434e-02
   2.5326000e+01   6.2320000e-06   7.9400157e+14   7.9400157e-02
   2.5331000e+01   6.2270000e-06   7.9352116e+14   7.9352116e-02
   2.5336000e+01   6.2220000e-06   7.9304051e+14   7.9304051e-02
   2.5341000e+01   6.2170000e-06   7.9255960e+14   7.9255960e-02
   2.5346000e+01   6.2120000e-06   7.9207844e+14   7.9207844e-02
   2.5351000e+01   6.2070000e-06   7.9159703e+14   7.9159703e-02
   2.5356000e+01   6.2000000e-06   7.9086025e+14   7.9086025e-02
   2.5361000e+01   6.1970000e-06   7.9063345e+14   7.9063345e-02
   2.5366000e+01   6.1920000e-06   7.9015128e+14   7.9015128e-02
   2.5371000e+01   6.1880000e-06   7.8979650e+14   7.8979650e-02
   2.5376000e+01   6.1810000e-06   7.8905854e+14   7.8905854e-02
   2.5381000e+01   6.1780000e-06   7.8883096e+14   7.8883096e-02
   2.5386000e+01   6.1730000e-06   7.8834781e+14   7.8834781e-02
   2.5391000e+01   6.1680000e-06   7.8786441e+14   7.8786441e-02
   2.5396000e+01   6.1620000e-06   7.8725300e+14   7.8725300e-02
   2.5401000e+01   6.1560000e-06   7.8664129e+14   7.8664129e-02
   2.5406000e+01   6.1540000e-06   7.8654052e+14   7.8654052e-02
   2.5411000e+01   6.1490000e-06   7.8605614e+14   7.8605614e-02
   2.5416000e+01   6.1440000e-06   7.8557151e+14   7.8557151e-02
   2.5421000e+01   6.1390000e-06   7.8508662e+14   7.8508662e-02
   2.5426000e+01   6.1340000e-06   7.8460149e+14   7.8460149e-02
   2.5431000e+01   6.1300000e-06   7.8424404e+14   7.8424404e-02
   2.5436000e+01   6.1250000e-06   7.8375843e+14   7.8375843e-02
   2.5441000e+01   6.1200000e-06   7.8327256e+14   7.8327256e-02
   2.5446000e+01   6.1150000e-06   7.8278645e+14   7.8278645e-02
   2.5451000e+01   6.1100000e-06   7.8230008e+14   7.8230008e-02
   2.5456000e+01   6.1050000e-06   7.8181346e+14   7.8181346e-02
   2.5461000e+01   6.1010000e-06   7.8145468e+14   7.8145468e-02
   2.5466000e+01   6.0960000e-06   7.8096758e+14   7.8096758e-02
   2.5471000e+01   6.0910000e-06   7.8048023e+14   7.8048023e-02
   2.5476000e+01   6.0870000e-06   7.8012080e+14   7.8012080e-02
   2.5481000e+01   6.0820000e-06   7.7963297e+14   7.7963297e-02
   2.5486000e+01   6.0770000e-06   7.7914489e+14   7.7914489e-02
   2.5491000e+01   6.0720000e-06   7.7865657e+14   7.7865657e-02
   2.5496000e+01   6.0660000e-06   7.7803972e+14   7.7803972e-02
   2.5501000e+01   6.0630000e-06   7.7780744e+14   7.7780744e-02
   2.5506000e+01   6.0580000e-06   7.7731838e+14   7.7731838e-02
   2.5511000e+01   6.0530000e-06   7.7682907e+14   7.7682907e-02
   2.5516000e+01   6.0490000e-06   7.7646787e+14   7.7646787e-02
   2.5521000e+01   6.0440000e-06   7.7597809e+14   7.7597809e-02
   2.5526000e+01   6.0390000e-06   7.7548805e+14   7.7548805e-02
   2.5531000e+01   6.0340000e-06   7.7499776e+14   7.7499776e-02
   2.5536000e+01   6.0300000e-06   7.7463568e+14   7.7463568e-02
   2.5541000e+01   6.0250000e-06   7.7414491e+14   7.7414491e-02
   2.5546000e+01   6.0200000e-06   7.7365389e+14   7.7365389e-02
   2.5551000e+01   6.0160000e-06   7.7329116e+14   7.7329116e-02
   2.5556000e+01   6.0110000e-06   7.7279966e+14   7.7279966e-02
   2.5561000e+01   6.0060000e-06   7.7230791e+14   7.7230791e-02
   2.5566000e+01   6.0020000e-06   7.7194452e+14   7.7194452e-02
   2.5571000e+01   5.9970000e-06   7.7145229e+14   7.7145229e-02
   2.5576000e+01   5.9920000e-06   7.7095981e+14   7.7095981e-02
   2.5581000e+01   5.9880000e-06   7.7059577e+14   7.7059577e-02
   2.5586000e+01   5.9830000e-06   7.7010282e+14   7.7010282e-02
   2.5591000e+01   5.9780000e-06   7.6960961e+14   7.6960961e-02
   2.5596000e+01   5.9740000e-06   7.6924491e+14   7.6924491e-02
   2.5601000e+01   5.9690000e-06   7.6875123e+14   7.6875123e-02
   2.5606000e+01   5.9640000e-06   7.6825729e+14   7.6825729e-02
   2.5611000e+01   5.9600000e-06   7.6789194e+14   7.6789194e-02
   2.5616000e+01   5.9550000e-06   7.6739752e+14   7.6739752e-02
   2.5621000e+01   5.9500000e-06   7.6690286e+14   7.6690286e-02
   2.5626000e+01   5.9460000e-06   7.6653685e+14   7.6653685e-02
   2.5631000e+01   5.9410000e-06   7.6604171e+14   7.6604171e-02
   2.5636000e+01   5.9370000e-06   7.6567528e+14   7.6567528e-02
   2.5641000e+01   5.9320000e-06   7.6517966e+14   7.6517966e-02
   2.5646000e+01   5.9270000e-06   7.6468378e+14   7.6468378e-02
   2.5651000e+01   5.9230000e-06   7.6431670e+14   7.6431670e-02
   2.5656000e+01   5.9180000e-06   7.6382034e+14   7.6382034e-02
   2.5661000e+01   5.9140000e-06   7.6345283e+14   7.6345283e-02
   2.5666000e+01   5.9090000e-06   7.6295600e+14   7.6295600e-02
   2.5671000e+01   5.9040000e-06   7.6245892e+14   7.6245892e-02
   2.5676000e+01   5.9000000e-06   7.6209075e+14   7.6209075e-02
   2.5681000e+01   5.8950000e-06   7.6159319e+14   7.6159319e-02
   2.5686000e+01   5.8910000e-06   7.6122460e+14   7.6122460e-02
   2.5691000e+01   5.8860000e-06   7.6072656e+14   7.6072656e-02
   2.5696000e+01   5.8820000e-06   7.6035754e+14   7.6035754e-02
   2.5701000e+01   5.8770000e-06   7.5985903e+14   7.5985903e-02
   2.5706000e+01   5.8720000e-06   7.5936026e+14   7.5936026e-02
   2.5711000e+01   5.8680000e-06   7.5899058e+14   7.5899058e-02
   2.5716000e+01   5.8630000e-06   7.5849134e+14   7.5849134e-02
   2.5721000e+01   5.8590000e-06   7.5812123e+14   7.5812123e-02
   2.5726000e+01   5.8540000e-06   7.5762151e+14   7.5762151e-02
   2.5731000e+01   5.8500000e-06   7.5725098e+14   7.5725098e-02
   2.5736000e+01   5.8450000e-06   7.5675078e+14   7.5675078e-02
   2.5741000e+01   5.8410000e-06   7.5637982e+14   7.5637982e-02
   2.5746000e+01   5.8360000e-06   7.5587914e+14   7.5587914e-02
   2.5751000e+01   5.8320000e-06   7.5550776e+14   7.5550776e-02
   2.5756000e+01   5.8270000e-06   7.5500660e+14   7.5500660e-02
   2.5761000e+01   5.8230000e-06   7.5463479e+14   7.5463479e-02
   2.5766000e+01   5.8180000e-06   7.5413315e+14   7.5413315e-02
   2.5771000e+01   5.8140000e-06   7.5376091e+14   7.5376091e-02
   2.5776000e+01   5.8090000e-06   7.5325880e+14   7.5325880e-02
   2.5781000e+01   5.8050000e-06   7.5288613e+14   7.5288613e-02
   2.5786000e+01   5.8000000e-06   7.5238354e+14   7.5238354e-02
   2.5791000e+01   5.7960000e-06   7.5201044e+14   7.5201044e-02
   2.5796000e+01   5.7910000e-06   7.5150737e+14   7.5150737e-02
   2.5801000e+01   5.7870000e-06   7.5113385e+14   7.5113385e-02
   2.5806000e+01   5.7820000e-06   7.5063030e+14   7.5063030e-02
   2.5811000e+01   5.7780000e-06   7.5025635e+14   7.5025635e-02
   2.5816000e+01   5.7730000e-06   7.4975233e+14   7.4975233e-02
   2.5821000e+01   5.7690000e-06   7.4937795e+14   7.4937795e-02
   2.5826000e+01   5.7640000e-06   7.4887345e+14   7.4887345e-02
   2.5831000e+01   5.7600000e-06   7.4849864e+14   7.4849864e-02
   2.5836000e+01   5.7560000e-06   7.4812363e+14   7.4812363e-02
   2.5841000e+01   5.7510000e-06   7.4761843e+14   7.4761843e-02
   2.5846000e+01   5.7470000e-06   7.4724299e+14   7.4724299e-02
   2.5851000e+01   5.7420000e-06   7.4673731e+14   7.4673731e-02
   2.5856000e+01   5.7380000e-06   7.4636144e+14   7.4636144e-02
   2.5861000e+01   5.7330000e-06   7.4585528e+14   7.4585528e-02
   2.5866000e+01   5.7290000e-06   7.4547899e+14   7.4547899e-02
   2.5871000e+01   5.7250000e-06   7.4510250e+14   7.4510250e-02
   2.5876000e+01   5.7200000e-06   7.4459563e+14   7.4459563e-02
   2.5881000e+01   5.7160000e-06   7.4421871e+14   7.4421871e-02
   2.5886000e+01   5.7110000e-06   7.4371137e+14   7.4371137e-02
   2.5891000e+01   5.7070000e-06   7.4333402e+14   7.4333402e-02
   2.5896000e+01   5.7030000e-06   7.4295647e+14   7.4295647e-02
   2.5901000e+01   5.6980000e-06   7.4244843e+14   7.4244843e-02
   2.5906000e+01   5.6940000e-06   7.4207045e+14   7.4207045e-02
   2.5911000e+01   5.6890000e-06   7.4156192e+14   7.4156192e-02
   2.5916000e+01   5.6850000e-06   7.4118352e+14   7.4118352e-02
   2.5921000e+01   5.6810000e-06   7.4080491e+14   7.4080491e-02
   2.5926000e+01   5.6760000e-06   7.4029568e+14   7.4029568e-02
   2.5931000e+01   5.6670000e-06   7.3926440e+14   7.3926440e-02
   2.5936000e+01   5.6670000e-06   7.3940694e+14   7.3940694e-02
   2.5941000e+01   5.6630000e-06   7.3902748e+14   7.3902748e-02
   2.5946000e+01   5.6590000e-06   7.3864782e+14   7.3864782e-02
   2.5951000e+01   5.6550000e-06   7.3826796e+14   7.3826796e-02
   2.5956000e+01   5.6500000e-06   7.3775732e+14   7.3775732e-02
   2.5961000e+01   5.6460000e-06   7.3737703e+14   7.3737703e-02
   2.5966000e+01   5.6420000e-06   7.3699654e+14   7.3699654e-02
   2.5971000e+01   5.6370000e-06   7.3648519e+14   7.3648519e-02
   2.5976000e+01   5.6330000e-06   7.3610428e+14   7.3610428e-02
   2.5981000e+01   5.6290000e-06   7.3572316e+14   7.3572316e-02
   2.5986000e+01   5.6240000e-06   7.3521111e+14   7.3521111e-02
   2.5991000e+01   5.6200000e-06   7.3482956e+14   7.3482956e-02
   2.5996000e+01   5.6160000e-06   7.3444781e+14   7.3444781e-02
   2.6001000e+01   5.6110000e-06   7.3393506e+14   7.3393506e-02
   2.6006000e+01   5.6070000e-06   7.3355288e+14   7.3355288e-02
   2.6011000e+01   5.6030000e-06   7.3317051e+14   7.3317051e-02
   2.6016000e+01   5.5980000e-06   7.3265705e+14   7.3265705e-02
   2.6021000e+01   5.5940000e-06   7.3227424e+14   7.3227424e-02
   2.6026000e+01   5.5900000e-06   7.3189124e+14   7.3189124e-02
   2.6031000e+01   5.5860000e-06   7.3150803e+14   7.3150803e-02
   2.6036000e+01   5.5810000e-06   7.3099364e+14   7.3099364e-02
   2.6041000e+01   5.5530000e-06   7.2746591e+14   7.2746591e-02
